CpG	1	2	3
6004791004_R02C02	3.9776201248168945	0.11485648155212402	0.0
6057833155_R02C01	1.8653440475463867	0.6423213481903076	1.2133212089538574
6057833155_R05C02	3.7957277297973633	0.0	1.0549074411392212
6042324006_R03C02	2.5291881561279297	0.0	1.9201209545135498
6285633072_R05C02	3.1119937896728516	0.6394498348236084	0.9728277921676636
6004791004_R02C01	2.3134469985961914	0.0	1.149899959564209
6005486014_R01C02	1.3150300979614258	0.0	3.2466931343078613
6229009059_R04C02	2.3103017807006836	0.0	0.6011658906936646
6004791020_R03C02	2.3394460678100586	0.0	1.7053875923156738
6057833057_R04C01	2.5326929092407227	1.2346704006195068	1.2997992038726807
7786923105_R01C02	2.838834762573242	0.9643092155456543	0.0
6004791010_R04C02	0.9754552841186523	0.0	2.4244816303253174
6057833057_R01C01	2.1887969970703125	0.0	2.3454816341400146
6026818144_R03C02	1.5435972213745117	0.755782961845398	1.7608568668365479
6026818139_R05C02	2.8869028091430664	0.0	0.0
6005486023_R02C01	3.5156631469726562	0.0	0.32977724075317383
6026818139_R06C01	3.8381147384643555	0.0	0.8605064153671265
6057833057_R02C02	3.883406639099121	0.0	0.6111397743225098
6004791006_R04C01	3.0609235763549805	0.0	1.2573060989379883
6042316141_R06C02	0.28233814239501953	0.4475421905517578	2.405399799346924
6285633072_R02C02	2.753978729248047	1.2436549663543701	0.0
6057833141_R05C01	4.56492805480957	0.0	0.0
6229009066_R06C01	0.0	0.0	2.8111796379089355
6005486023_R01C02	4.344325065612793	0.0	0.0
7786923105_R02C01	0.0	0.0	2.3742785453796387
6026818135_R03C01	0.9526605606079102	0.0	1.131211519241333
6229009066_R01C02	1.764638900756836	0.0	0.617235541343689
6005486021_R06C02	0.8556413650512695	0.0	1.9633978605270386
6042316157_R01C02	5.529788970947266	0.0	0.0
6057833166_R06C01	0.4667806625366211	0.35657799243927	1.8863085508346558
6005486023_R05C01	1.529088020324707	0.0	2.4741451740264893
6026818145_R04C01	2.9781322479248047	1.4138402938842773	0.0
6004791006_R05C01	2.934493064880371	0.0	2.4379351139068604
6005486013_R05C01	3.379979133605957	0.0	1.6192431449890137
6005486018_R06C01	0.0	0.0	3.5097739696502686
6026818139_R02C02	3.571809768676758	0.7436784505844116	0.0
6057833155_R05C01	2.634549140930176	0.0	1.2677385807037354
6005486019_R05C02	3.36932373046875	0.0	0.0
6057833142_R01C02	0.0	0.0	1.467857003211975
6026818145_R06C02	2.863409996032715	0.0	0.0
6026818132_R03C01	1.0412797927856445	0.0	2.3126540184020996
6929718043_R03C01	1.4910907745361328	1.5140438079833984	0.0
6042316157_R03C01	3.946255683898926	1.13397216796875	0.0
6042324030_R06C02	2.313556671142578	0.8917903900146484	0.8305829763412476
6005486005_R04C02	0.0	0.0	2.277473211288452
6026818145_R01C01	3.733513832092285	0.0	0.0
6057833134_R01C01	0.4073781967163086	0.3309987783432007	1.7119910717010498
6005486014_R06C01	0.0	0.0	2.260037660598755
6285633072_R02C01	2.276712417602539	0.0	0.06792593002319336
6042316072_R05C02	3.6748132705688477	0.17975687980651855	0.0
6026818108_R04C02	0.92669677734375	0.5705437660217285	1.5783559083938599
6042324006_R02C02	4.740653038024902	0.0	0.0
6042324005_R06C01	1.2149543762207031	0.25805628299713135	2.066005229949951
6042324030_R03C01	3.1999330520629883	0.0	1.471914291381836
6057833141_R05C02	3.722722053527832	0.0	1.8207117319107056
6057833057_R03C01	5.132815361022949	0.0	0.0
6057833134_R02C02	3.168646812438965	0.0	2.0110228061676025
6026818102_R05C02	3.4129018783569336	0.0	0.0
6042324048_R04C01	0.0	0.6044400930404663	1.2528533935546875
6042316130_R03C01	2.655184745788574	0.0	0.7505781650543213
6026818129_R03C01	0.0	0.0	2.8607118129730225
6026818055_R06C01	3.131279945373535	0.0	0.0
6042324071_R01C02	0.0	0.0	2.1715922355651855
6057833142_R04C01	0.0	0.0	2.8332347869873047
6057833141_R01C02	2.192019462585449	0.0	0.4016653299331665
6005486029_R02C02	2.0291366577148438	0.0	2.967215061187744
6042324037_R06C02	0.0	0.0	1.9557994604110718
6004791004_R01C02	3.5123043060302734	0.0	0.0
6026818129_R01C02	0.7982797622680664	0.0	2.0419344902038574
6005486023_R06C01	3.1956911087036133	0.6347293853759766	0.0
6229009060_R04C02	4.411501884460449	0.0	0.13548791408538818
6026818102_R06C02	0.0	0.0	3.1536598205566406
6005486017_R02C02	0.0	0.0	1.4611940383911133
6042316072_R04C01	1.6846380233764648	0.0	0.7536176443099976
6042324035_R03C02	3.6394081115722656	1.0447278022766113	0.0
6004791006_R06C01	0.5992259979248047	0.0	1.0971057415008545
6026818129_R02C02	0.0007658004760742188	0.0	1.445842981338501
6042324011_R01C01	1.7310056686401367	1.320030927658081	0.9210828542709351
6042324071_R06C01	0.0	0.0	1.4562033414840698
6042324006_R02C01	4.596845626831055	0.1720426082611084	0.0
6026818144_R02C02	2.128445625305176	0.0	2.3264808654785156
6026818139_R06C02	0.0	0.0	2.132495641708374
6285633072_R04C02	3.107583999633789	0.0	1.9256515502929688
6057833134_R06C01	0.0	0.0	2.4814226627349854
6026818108_R06C02	3.795273780822754	0.0	0.7487244606018066
6057833101_R05C01	0.4070253372192383	0.0	2.9332034587860107
6026818111_R01C02	3.5425596237182617	0.0	0.0
6057833101_R03C02	3.033083915710449	0.0	0.0525965690612793
6026818102_R02C01	0.5998449325561523	0.0	1.9494822025299072
6042316141_R04C02	0.0	0.0	2.606776237487793
6057833159_R02C02	1.6487360000610352	0.0	2.5933549404144287
6026818144_R01C01	0.0	0.0	3.6105220317840576
6042316130_R05C02	2.594470977783203	0.19327199459075928	1.3803882598876953
6057833142_R01C01	0.0	0.0	2.2062578201293945
6005486019_R03C01	1.137455940246582	0.0	1.3515291213989258
7786923105_R04C02	0.44867992401123047	0.0	1.8218560218811035
6026818128_R02C01	1.1817388534545898	0.0	2.460365056991577
6004791004_R06C02	0.0	0.0	2.0659897327423096
6042324005_R02C01	2.1438779830932617	0.0	2.3558921813964844
6057833141_R01C01	0.0	0.0	1.0725395679473877
6057833155_R04C01	3.50290584564209	0.0396122932434082	1.3730863332748413
6026818055_R03C02	0.03147554397583008	0.0	1.5543174743652344
6026818122_R02C01	2.1745681762695312	0.3844175338745117	0.5550472736358643
6005486012_R01C02	0.0	0.0	0.9061928987503052
6042316141_R01C02	0.0	0.0	3.5307278633117676
6042324037_R02C02	1.7116613388061523	0.7162376642227173	0.0
6229009060_R05C01	0.0	0.0	2.145174503326416
6042324006_R04C02	4.227519989013672	0.0	0.0
6005486012_R02C02	1.2009563446044922	0.0	3.064767837524414
6005486025_R01C02	0.0	0.0	2.02248477935791
7786923105_R05C02	0.0	0.0	1.5483992099761963
6005486005_R05C02	0.0	0.0	2.7638046741485596
6026818129_R05C02	4.196805000305176	0.0	0.0
6042324005_R03C02	0.0	0.0	1.6873486042022705
6929718014_R06C02	3.45584774017334	0.0	1.2144908905029297
6929718030_R02C01	3.6473779678344727	0.0	0.0
6026818055_R04C01	0.16396665573120117	0.0	2.6487226486206055
6929718030_R05C01	1.5851659774780273	0.0	2.122177839279175
6004791006_R03C01	3.3166799545288086	0.0	0.0
6057833142_R05C02	0.0	0.0	2.2427661418914795
6229009060_R06C02	2.8429689407348633	0.0	0.5156935453414917
6026818055_R06C02	5.092555999755859	0.0	0.0
6042324030_R03C02	0.5295276641845703	0.0	1.9129979610443115
6026818139_R03C01	0.0	0.0	2.679466724395752
6057833141_R04C02	2.484373092651367	0.0	1.3614051342010498
6042324006_R06C01	3.2768287658691406	0.0	1.2430322170257568
6005486029_R06C02	0.0	0.0	1.8297877311706543
6229009060_R02C01	3.0378313064575195	0.0	1.1896026134490967
6004791010_R03C02	1.260690689086914	0.9576218128204346	0.0
6005486005_R06C01	0.0	0.3134564161300659	1.5653107166290283
7786923105_R05C01	0.0	0.0	2.3046483993530273
6005486025_R06C02	2.753462791442871	0.0	1.671866774559021
6042324006_R01C02	2.8895254135131836	0.00013172626495361328	0.5817084312438965
6026818145_R04C02	0.0	0.0	2.6699728965759277
6042324030_R01C01	0.8827152252197266	0.0	0.01915574073791504
6005486023_R03C02	0.0	0.0	1.3186123371124268
6005486012_R02C01	0.5131235122680664	0.0	0.9517651796340942
6042316157_R05C02	2.5900964736938477	0.0	0.0
6026818128_R02C02	0.0	0.0	2.503269672393799
6026818132_R05C01	0.3599586486816406	0.0	2.3018178939819336
6026818132_R03C02	0.6357049942016602	0.0	2.4101638793945312
6026818108_R02C02	3.832765579223633	0.0	0.7476209402084351
6042324005_R06C02	0.4255800247192383	0.0	1.5427138805389404
6042316072_R04C02	0.0	0.0	3.321962594985962
6042316072_R03C01	0.35068607330322266	0.0	2.371042490005493
6042316130_R06C01	0.0	0.0	1.6743779182434082
6042324071_R01C01	0.0	0.0	3.093151092529297
6026818132_R02C02	0.0	0.0	1.2846916913986206
6005486029_R01C02	0.0	0.0	2.6388306617736816
6026818139_R03C02	1.3180456161499023	0.0	1.119546890258789
6026818128_R06C02	2.003626823425293	0.0	0.8289035558700562
6229009066_R04C01	2.766657829284668	0.0	0.257251501083374
6229009060_R04C01	2.0509815216064453	0.6358318328857422	0.0
6005486005_R01C02	3.8463220596313477	0.0	0.0
6057833101_R02C02	0.31145668029785156	0.0	1.6505415439605713
6004791004_R01C01	0.5774059295654297	0.0	1.2744749784469604
6004791010_R01C02	0.0	0.0	1.134060025215149
6005486029_R03C02	0.9142084121704102	0.0	1.931980848312378
6026818108_R01C02	0.12058544158935547	0.0	1.6192907094955444
6929718030_R04C02	2.8803796768188477	1.139848232269287	0.0
6004791004_R05C01	0.0	1.0288589000701904	0.0
6057833141_R03C01	0.9196043014526367	1.7048256397247314	0.0
6042324048_R02C01	3.662137985229492	0.06279885768890381	0.0
6057833134_R05C01	0.10480737686157227	1.8843908309936523	0.0
6229009066_R02C02	3.568324089050293	0.2681574821472168	0.0
6005486019_R04C01	1.7687187194824219	0.2971302270889282	0.0
6229009066_R05C02	1.7525911331176758	0.7810163497924805	0.0
6042316072_R02C01	2.7006664276123047	0.8986048698425293	0.0
6929718036_R02C02	0.1778087615966797	1.3351538181304932	0.0
6026818145_R05C01	1.388829231262207	0.8051468133926392	0.0
6057833142_R06C01	0.0	0.8270127773284912	0.0
6004791006_R02C02	2.812746047973633	1.2118091583251953	0.0
6026818108_R04C01	1.5818357467651367	0.0	0.0
6229009059_R05C02	0.14209270477294922	1.308779001235962	0.0
6042316157_R05C01	2.71929931640625	0.0	0.0
6026818102_R03C01	3.7646570205688477	0.31996095180511475	0.15647566318511963
6026818145_R01C02	0.0	0.0	2.3333001136779785
6026818102_R01C02	0.5717525482177734	0.8672435283660889	0.0
6057833155_R02C02	3.897104263305664	0.03535163402557373	0.0
6042316106_R01C01	3.839944839477539	0.0	0.0
6042324037_R03C02	0.0	1.4100878238677979	0.0
6057833134_R01C02	4.031399726867676	0.26392364501953125	0.0
6005486019_R03C02	1.3698358535766602	0.0	0.0
6057833141_R06C02	2.599795341491699	0.9051690101623535	0.0
6026818132_R04C01	0.09128808975219727	0.10555875301361084	0.0
6042316072_R05C01	4.423829078674316	0.0	0.0
6005486014_R06C02	3.9061241149902344	0.0	0.0
6004791020_R01C02	1.326019287109375	1.8567726612091064	0.0
7786923105_R03C02	2.4107913970947266	1.4029998779296875	0.0
6026818128_R04C01	0.5074071884155273	2.1351022720336914	0.0
6005486005_R06C02	0.0	2.5426158905029297	0.0
6026818122_R04C02	0.06166505813598633	2.722156286239624	0.0
6057833134_R02C01	0.3296804428100586	2.6315126419067383	0.0
6042324037_R06C01	0.0	3.2333431243896484	0.0
6042324070_R04C02	1.263564109802246	3.134291648864746	0.0
6929718043_R05C01	0.0	2.6183817386627197	0.0
6042316157_R01C01	0.011963844299316406	2.3350465297698975	0.0
6004791006_R01C01	0.0	3.0893473625183105	0.0
6229009060_R03C01	0.0	2.4866254329681396	0.0
6004791010_R02C01	1.7044343948364258	2.850376605987549	0.0
6057833142_R06C02	0.5121755599975586	1.4555940628051758	0.0
6005486018_R02C02	0.29440975189208984	2.9001564979553223	0.0
6004791004_R05C02	0.0	2.4115729331970215	0.0
6229009066_R03C01	0.0	2.6804940700531006	0.0
6004791020_R02C01	2.034836769104004	2.068328619003296	0.0
6057833155_R04C02	0.0	1.818105936050415	0.0
6042324072_R01C02	0.0	2.385627269744873	0.0
6042324006_R05C01	0.0	2.533099889755249	0.0
6026818055_R05C02	0.0	3.1754345893859863	0.0
6042324035_R02C01	0.8394775390625	2.7069759368896484	0.0
6026818055_R05C01	0.5469846725463867	1.7969515323638916	0.0
6042316130_R01C01	0.0	1.6119327545166016	0.0
6057833142_R02C02	0.43895816802978516	2.696824789047241	0.0
6026818145_R06C01	0.0	2.542571783065796	0.0
6929718014_R05C02	0.4384307861328125	1.9283390045166016	0.0
6005486018_R01C02	0.0	3.4316811561584473	0.0
6005486029_R01C01	0.3001394271850586	2.811746597290039	0.0
6057833155_R01C02	0.0	2.5653719902038574	0.0
6026818111_R06C02	0.0	2.661466360092163	0.0
6004791020_R06C01	1.4072980880737305	2.6189653873443604	0.0
6005486017_R06C01	0.16359233856201172	2.7448017597198486	0.0
6004791006_R01C02	1.557229995727539	2.662830114364624	0.0
6057833141_R02C01	0.0	3.274292469024658	0.0
6057833142_R02C01	2.288341522216797	2.684499979019165	0.0
6005486005_R03C01	0.0	2.5029141902923584	0.0
6042316072_R03C02	0.0	1.778320074081421	0.0
6026818145_R03C02	0.060482025146484375	3.023408889770508	0.0
6229009066_R01C01	0.0	2.461958408355713	0.0
7786923105_R02C02	0.0	2.630183219909668	0.0
6042324071_R06C02	1.1424379348754883	2.719485282897949	0.0
6026818145_R02C02	0.0	1.0404794216156006	0.0
6042316072_R06C01	0.0	2.800781011581421	0.0
6026818111_R03C02	0.0	3.0076375007629395	0.0
6042324037_R03C01	0.0	2.6055941581726074	0.0
6026818108_R06C01	0.3152141571044922	2.187769889831543	0.0
6057833057_R02C01	3.376567840576172	0.0008739233016967773	0.0
6005486017_R03C01	0.0	1.3926715850830078	0.0
6057833141_R04C01	0.17485809326171875	2.7197370529174805	0.0
6004791010_R02C02	0.0	2.4341254234313965	0.0
6929718036_R05C02	0.0	2.009061098098755	0.0
6005486012_R04C02	0.3842906951904297	2.7528815269470215	0.0
6042324071_R03C01	1.938582420349121	3.1130709648132324	0.0
6005486018_R03C01	0.0	1.9316306114196777	0.0
6057833155_R06C01	0.0	3.0616679191589355	0.0
6057833142_R03C02	0.0	2.6006109714508057	0.0
6005486021_R03C01	0.0	2.664682626724243	0.0
6042316130_R03C02	0.0	3.416478157043457	0.0
6042324005_R05C01	0.0	2.3316738605499268	0.0
7786923105_R03C01	0.0	2.8273463249206543	0.0
6026818129_R04C02	0.13003206253051758	2.4852912425994873	0.0
6004791020_R05C02	0.0	2.312657117843628	0.0
6042324035_R05C01	0.0	1.7855923175811768	0.0
6042324037_R02C01	0.0	2.9914822578430176	0.0
6004791020_R02C02	0.32825183868408203	2.4656875133514404	0.0
6026818108_R05C02	0.0	2.110098361968994	0.0
6005486018_R01C01	0.08984088897705078	2.3003804683685303	0.0
6026818111_R04C01	0.23760414123535156	2.407618761062622	0.0
6026818108_R02C01	0.0	1.850903034210205	0.0
6929718043_R04C02	0.0	1.2697007656097412	0.0
6004791010_R04C01	2.6236162185668945	2.977811336517334	0.0
6005486029_R06C01	0.0	1.8461661338806152	0.0
6042324071_R02C01	0.4508991241455078	2.6772730350494385	0.0
6057833159_R02C01	0.0	2.3772943019866943	0.0
6005486014_R02C01	0.0	2.3961806297302246	0.0
6026818055_R03C01	0.22969341278076172	2.3499269485473633	0.0
6026818111_R02C01	0.0	1.0860652923583984	0.0
7786923105_R04C01	0.0	1.6345467567443848	0.0
6005486018_R06C02	2.3348331451416016	2.236330032348633	0.0
6005486019_R06C01	0.0	2.25193190574646	0.0
6026818111_R05C01	0.0	3.2936549186706543	0.0
6057833101_R01C02	0.0	1.5679984092712402	0.0
6005486029_R05C02	0.0	3.1218132972717285	0.0
6004791004_R04C02	0.0	1.9987194538116455	0.0
6005486023_R03C01	0.0	2.5711545944213867	0.0
6929718030_R01C02	0.4962425231933594	0.8962211608886719	0.0
6005486017_R01C02	1.7197494506835938	3.043867588043213	0.0
6026818055_R01C01	0.02877950668334961	2.874110698699951	0.0
6057833057_R05C01	2.6708927154541016	2.104534149169922	0.0
6042324035_R06C02	2.111178398132324	2.772590398788452	0.0
6042316130_R05C01	0.0	2.740018844604492	0.0
6026818102_R04C02	1.2984437942504883	2.828442096710205	0.0
6229009059_R06C01	2.737545967102051	0.22336351871490479	0.6011625528335571
6005486005_R03C02	3.3963212966918945	0.8340046405792236	0.0
6042324005_R01C02	0.0	1.5283479690551758	0.0
6026818139_R05C01	2.3502635955810547	2.763043165206909	0.0
6026818111_R03C01	2.7052555084228516	1.2712833881378174	0.0776212215423584
6929718036_R06C02	3.369723320007324	1.660982370376587	0.0
6929718043_R05C02	2.636904716491699	2.014155149459839	0.0
6026818144_R03C01	3.3019485473632812	2.1564788818359375	0.0
6005486012_R05C01	3.203921318054199	2.0882186889648438	0.0
6929718014_R04C02	3.2486791610717773	2.313596725463867	0.0
9305216132_R01C02	0.23069190979003906	0.0	0.13124191761016846
6285633051_R05C02	3.8918609619140625	0.1297450065612793	0.0
9993943005_R03C02	3.036956787109375	0.0	0.0
7796806103_R04C01	1.6014289855957031	0.0	1.369614839553833
7796806103_R03C01	3.310619354248047	0.0	1.5463759899139404
7796806103_R02C02	0.0	0.0	2.8862509727478027
9422491072_R04C01	2.9474306106567383	0.0	1.9530198574066162
9422491072_R05C02	2.32552433013916	0.0	2.4642417430877686
9422492113_R01C01	0.7526559829711914	0.0	0.5758334398269653
9993943005_R01C02	2.3255367279052734	0.0	1.2407934665679932
8784241071_R04C01	0.0	2.24993896484375	0.0
9993943017_R05C02	1.5757207870483398	0.0	0.6698516607284546
9305216147_R01C01	0.5881052017211914	0.0	0.8996378183364868
9422491072_R05C01	2.683298110961914	1.3457016944885254	0.0
9422492089_R05C02	0.0	0.0	2.0974533557891846
7796806090_R01C01	0.0	2.3263187408447266	0.0
9422492089_R04C02	0.0	2.362975597381592	0.0
7796806109_R03C01	3.6202306747436523	0.0	0.8600188493728638
7796806088_R02C02	1.7785959243774414	2.971909999847412	0.0
5808922058_R06C02	0.0	0.0	2.9823341369628906
5808922058_R03C02	3.7126665115356445	0.0	0.0
5808922058_R05C01	4.970020294189453	0.4369698762893677	0.15763580799102783
5808922058_R04C01	3.0889225006103516	0.12819325923919678	0.7588958740234375
5808922058_R02C01	3.0239219665527344	1.1274542808532715	0.0
5808922026_R05C02	2.8360509872436523	0.2966897487640381	0.0
5808922026_R04C02	6.013297080993652	0.0	0.0
5808922026_R03C02	4.256891250610352	2.0302693843841553	0.0
5808922026_R02C02	4.890283584594727	0.0	0.0
5808922026_R01C02	4.720197677612305	1.0900132656097412	0.0
5808922026_R06C01	0.5298891067504883	2.1810975074768066	0.0
5808922026_R05C01	2.1196842193603516	2.7500314712524414	0.0
5808922026_R04C01	4.349493980407715	0.6522269248962402	0.0
5808922026_R01C01	4.964818000793457	0.0	0.0
5806636007_R01C02	0.0	0.0	2.824760913848877
5806636007_R01C01	0.0	0.0	0.7325741052627563
5808922090_R06C02	1.7749385833740234	0.0	0.7535306215286255
5808922090_R04C02	6.477286338806152	0.0	0.0
5808922090_R01C02	5.157373428344727	1.563265085220337	0.0
5808922090_R06C01	6.375399589538574	0.0	0.0
5808922090_R05C01	3.413763999938965	1.1116271018981934	0.189162015914917
5808922090_R04C01	0.7763290405273438	3.530974864959717	0.0
5808922090_R03C01	4.201396942138672	0.0	1.3527700901031494
5808922090_R01C01	5.4239349365234375	0.8550441265106201	0.884854793548584
5808922085_R06C02	0.14409303665161133	0.0	1.0725929737091064
5808922085_R01C02	2.159632682800293	1.838954210281372	0.0
5808922085_R06C01	3.3501338958740234	0.0	0.26345527172088623
5808922085_R01C01	3.8986473083496094	1.6229593753814697	0.0
5808922075_R03C02	1.0913686752319336	3.510262966156006	0.0
5808922075_R02C02	2.2808895111083984	0.0	0.0
5808922075_R06C01	5.584450721740723	0.04705393314361572	0.0
5808922075_R04C01	5.663790702819824	0.0	0.0
5808922075_R03C01	0.0	3.1689515113830566	0.0
5808922075_R02C01	3.506174087524414	3.1127820014953613	0.0
5808922051_R06C02	2.4331092834472656	0.0	1.050527811050415
5808922051_R04C02	4.060843467712402	1.2092742919921875	0.3444777727127075
5808922051_R02C02	2.089519500732422	3.2472400665283203	0.0
5808922051_R01C02	3.7851314544677734	2.445124387741089	0.0
5808922051_R05C01	0.0	3.30131196975708	0.0
5808922051_R04C01	3.0508031845092773	1.0178160667419434	0.34687960147857666
5808922051_R03C01	0.16397762298583984	0.0	2.51519513130188
5808922051_R02C01	0.0	2.650951623916626	0.0
5808922051_R01C01	2.7509803771972656	0.5016340017318726	1.3846354484558105
6026818133_R05C02	4.59323787689209	0.26754868030548096	0.0
6026818133_R04C02	3.003481864929199	1.0080952644348145	1.5852044820785522
6026818133_R03C02	4.097704887390137	0.0	0.3222404718399048
6026818133_R02C02	3.7459306716918945	0.0	1.482816219329834
6026818133_R01C02	1.2739229202270508	3.6330957412719727	0.0
6026818133_R06C01	3.729485511779785	1.20261549949646	0.20691359043121338
6026818133_R05C01	2.8728981018066406	0.0	2.0381202697753906
6026818133_R04C01	3.9627532958984375	1.6416175365447998	0.0
6026818133_R01C01	0.5297012329101562	3.929595947265625	0.0
6026818085_R05C02	3.039036750793457	0.0	0.6041775941848755
6026818085_R04C02	2.1246604919433594	0.7621791362762451	0.825531005859375
6026818085_R03C02	0.0	0.0	1.3411247730255127
6026818085_R02C02	3.2502927780151367	1.216078281402588	1.0840590000152588
6026818085_R05C01	2.6934728622436523	1.8466801643371582	0.0
6026818085_R04C01	0.6978015899658203	3.3007102012634277	0.0
6026818085_R03C01	3.9624996185302734	0.27223408222198486	0.13696765899658203
6026818085_R02C01	4.665439605712891	0.0	0.0
6026818085_R01C01	3.032416343688965	0.0	1.3902617692947388
6026818072_R06C02	4.015593528747559	1.0969038009643555	1.7586004734039307
6026818072_R05C02	1.3984289169311523	0.7594364881515503	1.4777417182922363
6026818072_R04C02	0.31154346466064453	3.107998847961426	0.0
6026818072_R02C02	0.6817560195922852	0.9333176612854004	0.0
6026818072_R01C02	4.095588684082031	2.0188426971435547	0.0
6026818072_R05C01	0.6562919616699219	1.038081169128418	0.0
6026818072_R04C01	3.7277050018310547	1.2359561920166016	0.0
6026818072_R02C01	1.8432283401489258	3.053189754486084	0.0
6026818123_R01C02	3.4197511672973633	1.905787467956543	0.0
6026818123_R04C01	0.0	0.0	2.393012762069702
6026818123_R03C01	0.0	3.3812122344970703	0.0
6026818143_R01C02	5.116839408874512	0.9558382034301758	0.0
6026818143_R06C01	4.344944000244141	1.742978811264038	0.0
6026818143_R05C01	0.1326146125793457	1.2365083694458008	0.18474555015563965
6026818143_R03C01	1.8339595794677734	0.0	2.036874532699585
6026818143_R02C01	1.9873456954956055	2.3903660774230957	0.0
6026818143_R01C01	3.3064517974853516	0.11162292957305908	0.39594149589538574
6026818127_R06C02	0.6725635528564453	0.0	1.9555959701538086
6026818127_R05C02	2.2196531295776367	1.1473350524902344	0.6460962295532227
6026818127_R03C02	0.0	3.008388042449951	0.0
6026818127_R06C01	1.3664283752441406	3.2690701484680176	0.0
6026818127_R04C01	0.20390892028808594	0.0	1.2020102739334106
6026818127_R03C01	0.36719799041748047	0.07615506649017334	0.28078949451446533
6026818127_R01C01	0.0	0.0	1.4936884641647339
6026818116_R05C02	4.329611778259277	0.0	1.3846604824066162
6026818116_R04C02	0.9052810668945312	3.633044719696045	0.0
6026818116_R03C02	4.8408355712890625	0.08498203754425049	0.2605651617050171
6026818116_R04C01	0.0	3.0868754386901855	0.0
6026818116_R03C01	4.571498870849609	0.9223508834838867	0.0
6026818116_R01C01	3.645986557006836	0.20103883743286133	0.8550058603286743
6026818119_R05C02	3.4255123138427734	2.4657938480377197	0.0
6026818119_R04C02	0.7274990081787109	3.8194079399108887	0.0
6026818119_R02C02	0.0	0.0	0.8994107246398926
6026818119_R05C01	3.650628089904785	1.4167463779449463	0.0
6026818119_R04C01	2.3102807998657227	0.3557310104370117	1.6120518445968628
6026818119_R02C01	0.0	0.0	1.762519121170044
6006307031_R02C02	4.462794303894043	0.0	0.0645742416381836
6006307031_R05C01	0.0	4.0971527099609375	0.0
6006307031_R04C01	4.021842002868652	1.155181884765625	0.0
6006307031_R03C01	4.006643295288086	0.6289626359939575	0.4755927324295044
6006307031_R02C01	4.550748825073242	1.5527427196502686	0.0
6006307031_R01C01	0.0	0.0	2.2398669719696045
6006307001_R05C02	1.9790029525756836	0.6344337463378906	1.8953468799591064
6006307001_R04C02	0.12681102752685547	0.0	1.9966344833374023
6006307001_R03C02	4.902400016784668	0.0	0.0
6006307001_R02C02	4.176759719848633	0.8202097415924072	0.0
6006307001_R06C01	3.183176040649414	0.6201181411743164	0.0
6006307001_R05C01	1.8930988311767578	0.6473188400268555	1.6512205600738525
6006307001_R03C01	0.0	0.966895580291748	0.16764307022094727
6006307001_R02C01	3.7274179458618164	0.0	0.8998913764953613
6006307001_R01C01	4.201653480529785	0.6001851558685303	0.0
6006307002_R04C02	0.0	0.7312428951263428	1.8859678506851196
6006307002_R06C01	3.678542137145996	2.5713815689086914	0.0
6006307023_R06C02	1.0838546752929688	0.0	2.666285753250122
6006307023_R04C02	2.5629682540893555	2.0304248332977295	0.0
6006307023_R03C02	5.23066520690918	0.0	0.11789357662200928
6006307023_R02C02	0.03009033203125	3.691197395324707	0.0
6006307023_R05C01	3.369264602661133	3.0448708534240723	0.0
6006307023_R03C01	3.4999189376831055	1.8321990966796875	0.0
6006307023_R02C01	0.8801212310791016	0.5027148723602295	2.9003677368164062
6006307005_R05C02	3.9705238342285156	3.001424789428711	0.0
6006307005_R02C02	2.793768882751465	0.6200978755950928	1.5794780254364014
6006307005_R05C01	3.474900245666504	0.936060905456543	0.20112478733062744
6006307005_R04C01	0.0	2.095696210861206	0.0
6006307010_R04C02	3.9861106872558594	1.898484706878662	0.0
6006307010_R03C02	4.548084259033203	0.5618534088134766	0.3684408664703369
6006307010_R05C01	2.5815019607543945	2.322535514831543	0.0
6006307010_R04C01	0.0	3.094120979309082	0.0
6006307010_R01C01	3.287755012512207	0.7443455457687378	0.8470420837402344
6006307004_R04C02	1.7447147369384766	3.7400174140930176	0.0
6006307004_R06C01	0.0	2.1340525150299072	0.0
6006307004_R04C01	3.292234420776367	2.1988935470581055	0.0
6006307004_R02C01	2.855332374572754	3.4274373054504395	0.0
6006307029_R06C02	3.4532155990600586	1.7471084594726562	0.0
6006307029_R05C02	0.0763401985168457	0.0	2.5068740844726562
6006307029_R01C02	3.4940738677978516	0.49991345405578613	1.2983694076538086
6006307029_R06C01	4.767386436462402	0.7206592559814453	0.0
6006307029_R05C01	3.025576591491699	2.213524103164673	0.0
6006307029_R02C01	0.0	3.440669059753418	0.0
GSM2229021	2.602947235107422	0.0	1.6861746311187744
GSM2229022	1.6330327987670898	0.5789686441421509	1.0257835388183594
GSM2229023	0.5565595626831055	1.6186785697937012	0.28680479526519775
GSM2229024	0.9641084671020508	0.0	2.4682092666625977
GSM2229025	1.7272071838378906	2.7262682914733887	0.0
GSM2229026	2.569631576538086	0.42995381355285645	1.4300588369369507
GSM2229027	0.0	2.5811574459075928	0.0
GSM2229028	3.2939624786376953	0.15452802181243896	0.9130733013153076
GSM2229029	2.5364227294921875	2.3595778942108154	0.0
GSM2229030	2.8206892013549805	0.7251203060150146	1.2760560512542725
GSM2229031	3.061795234680176	0.06248176097869873	1.283496618270874
GSM2229032	2.2307586669921875	2.7951231002807617	0.0
